site_host,career.connecty.co.jp,dashboardcms-test.connecty.co.jp,docs.cmsod.jp,lottecityhotel.jp,msg.dlt-spl.co.jp,real.dic-estate.co.jp,site1.demo.cmsod.jp,site3.demo.cmsod.jp,sports.dunlop.co.jp,www.afit.jp,www.buonanotte.jp,www.cellseed.com,www.connecty.co.jp,www.daiken-ad.com,www.daiken.jp,www.dcm-hldgs.co.jp,www.dic-color.com,www.dic-decor.co.jp,www.dic-ep.co.jp,www.dic-estate.co.jp,www.dic-global.com,www.dic-graphics.co.jp,www.dic-kako.co.jp,www.dic-material.co.jp,www.dic-plas.co.jp,www.dic200.com,www.difaren.com,www.digisystem.com,www.dlt-spl.co.jp,www.doutor.co.jp,www.fuwapple.jp,www.global.jcb,www.ibanez.com,www.imabarigauze.jp,www.ishimakura.jp,www.jeol.co.jp,www.kuroda-electric.co.jp,www.lemonadestand-pa.jp,www.lotte-isf.or.jp,www.lotte.co.jp,www.luno-nishikawa.jp,www.mmtec.co.jp,www.moussepuff.jp,www.mpuni.co.jp,www.nemuri-soudan.jp,www.nishikawa1566.com,www.nishikawasangyo.co.jp,www.nissay-it.co.jp,www.nisshin.com,www.order-makura.jp,www.paris-miki.co.jp,www.pokkasapporo-fb.jp,www.recomm.co.jp,www.sangetsu.co.jp,www.separel.com,www.shimachu.co.jp,www.shop-salon.jp,www.tama.com,www.tamamarching.com,www.thermos.jp,www.tobishima.co.jp,www.tokyoinst.co.jp,www.ushio.co.jp,www.ushio.com.tw,www.ushiomedical.com,www.watairo.jp,www.with-lemon.jp,www.yamano-music.co.jp
www.buonanotte.jp,0.0026595838992504515,0.0026665430864359248,0.002666761740085731,0.0032804580165623123,0.00495195882797923,0.015244190220047183,0.0026588014540929895,0.0026914991826085992,0.0042743667289968324,0.011248889032153129,1.0,0.011766353947878101,1.8135044052861104e-15,0.0026737105453478573,1.0295509858065854e-15,0.004406102332572206,6.176250733103644e-15,0.014382825728657561,0.0135942856638843,0.01319615031002677,7.269651834941667e-16,0.010978961645152524,0.01343662885030102,0.01132818094729969,0.008650244792725617,0.00616292334111926,0.009968833671172461,0.002456638244727499,3.087011621419674e-16,0.002632136430260199,0.0030928692371114336,0.0026730879047994764,7.013772594389893e-16,0.002527750485883714,0.014039383383556632,0.0019401467760354041,0.007914178991577488,0.012073943779101664,0.0026497734465756166,0.0025407881968857677,0.010785513720411938,0.0022622113363265453,0.0025174589197175037,0.0020162398989431343,0.006331411477466792,0.007648423069153721,0.0030505301483016467,0.00585238395219853,0.001920601977559364,0.011648641425570845,0.005001005328757815,1.8778034310995073e-15,0.009021578601547293,0.0019068146917676602,0.009788730629449197,0.00253932593590194,0.0025835642811738806,1.7060365942338343e-15,0.01198583897324176,0.002302634700634394,0.005469162861205986,0.0023041597267263627,0.0036046196624815396,0.002687471116198973,0.01461158152635792,0.002522939039663579,0.008912813132087834,1.3395597040997039e-15
www.cellseed.com,0.0026636486296384133,0.0026991465197277777,0.0026914405336530387,0.003328753428214993,0.004466253189346823,0.013192658673550762,0.00269497609106201,0.0026963411509832234,0.004315985920241903,0.011030844083460452,0.011766353947878101,1.0,1.8135044052861104e-15,0.002708412013933163,1.0295509858065854e-15,0.004631624731756888,6.176250733103644e-15,0.01648376947476965,0.014105809791160159,0.011704211997522543,7.269651834941667e-16,0.010913979961795758,0.012276723785853325,0.01090216996068196,0.00788980932749005,0.0064948848948888594,0.008942248546235728,0.002458885564624603,3.087011621419674e-16,0.0026554438600117853,0.0033267752790322376,0.0026719013047520382,7.013772594389893e-16,0.0026676178591131,0.011910742712952267,0.0019879967778451877,0.009367292545043216,0.009605525946168088,0.0026715666634345657,0.002575990385808149,0.0086863810904935,0.0023060625980618173,0.0026562985081669327,0.0020334254052169305,0.00576111472748674,0.00886006483316526,0.0032206496192976396,0.00646055076292008,0.001944972155355464,0.008678128419912001,0.004997991163054835,1.8778034310995073e-15,0.00958634424682239,0.0018856998348398837,0.00972587940465894,0.0025575447570332483,0.0026020886160714515,1.7060365942338343e-15,0.010159294941895075,0.002315965670858215,0.0061878041004796705,0.002354607763724645,0.003873749582791056,0.002656542845095487,0.01250296783323914,0.0026624367139907765,0.014569030671697292,1.3395597040997039e-15
www.connecty.co.jp,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.0,1.8135044052861104e-15,1.4285128262542321e-15,1.8135044052861104e-15,2.2139514641084615e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,9.434061566641965e-16,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,3.477026794474714e-16,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,9.034984736317885e-16,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,2.4086025232078497e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,2.2908910727404198e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.8135044052861104e-15,1.892540441915182e-15
www.daiken-ad.com,0.0077369584930413555,0.012717184790054086,0.02727388591680096,0.00201978906837695,0.002314069231019217,0.0027035146912453697,0.02571924257304855,0.015199422161472539,0.002208848998527572,0.002620837061807031,0.0026737105453478573,0.002708412013933163,1.8135044052861104e-15,1.0,1.0295509858065854e-15,0.0022340960479086134,6.176250733103644e-15,0.002723336255095199,0.0027209192528078303,0.0026539806678534308,7.269651834941667e-16,0.002656862464467677,0.002670849998464822,0.002655997878406754,0.0025631650544951853,0.0024593626110006998,0.0025924535448971324,0.004824868253341854,3.087011621419674e-16,0.009641974871634344,0.00200959978505985,0.009209190768684126,7.013772594389893e-16,0.0018092668407438438,0.002676859142169469,0.002579622687177003,0.0026156722406641547,0.002607608593255884,0.010484136264957374,0.006039440607960515,0.002627304535301638,0.003733013070055745,0.0018075042725226684,0.0026995310944146604,0.0024138218748738986,0.0025443310823277084,0.0019818650712282453,0.002439017117855946,0.0015174034421059962,0.00260072070887922,0.0023024450499954637,1.8778034310995073e-15,0.0025608215667864524,0.0024300059895822944,0.0026099048727086633,0.005818604385719878,0.006649877351452785,1.7060365942338343e-15,0.002711675072005529,0.0037060261219421632,0.0023970523083011053,0.003897067411338734,0.002131230253200652,0.01022669901941862,0.0026924576590946115,0.0018082175654494978,0.002648291676100285,1.3395597040997039e-15
www.daiken.jp,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.4285128262542321e-15,1.0295509858065854e-15,1.0,1.0295509858065854e-15,1.235503398890714e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,2.473505748100875e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,4.409012465136861e-16,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,2.2003700810249617e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,2.2791497794879555e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,2.5964361037910284e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,1.0295509858065854e-15,4.448729769588665e-15
www.dcm-hldgs.co.jp,0.0025175229018094885,0.0023882444420513294,0.002224149444363725,0.005142430136856849,0.0037951281402947377,0.004448506452045755,0.002231580174571073,0.0023044540564324833,0.009510754347219976,0.004686488505009062,0.004406102332572206,0.004631624731756888,1.8135044052861104e-15,0.0022340960479086134,1.0295509858065854e-15,1.0,6.176250733103644e-15,0.004425649181193453,0.0041821157795566485,0.005068076307815369,7.269651834941667e-16,0.004585556833457582,0.004852014159554179,0.004902256737506494,0.005379471691023637,0.005934954673205242,0.005421996368317223,0.002483337085249358,3.087011621419674e-16,0.0023373184316930052,0.006360862064298585,0.002433797836806359,7.013772594389893e-16,0.004560053535043682,0.004505147329736638,0.002442573798274397,0.00500679778061508,0.005172421520984589,0.00232872687039146,0.0025024314905130315,0.004050616749934974,0.0024852430230126827,0.004502073445888686,0.002406286575016727,0.005334267746693453,0.006447157891681371,0.006328348629738518,0.006684034977817903,0.0028480756659907797,0.00434259373551361,0.007515800863393104,1.8778034310995073e-15,0.006294697648598492,0.002134204988257636,0.005456949330071121,0.0025339178854512476,0.002482546795099398,1.7060365942338343e-15,0.003689583105119165,0.002575484972151651,0.006754738959285939,0.002511315461475943,0.007070739766333773,0.0023557928668227037,0.004503036223918315,0.004537081231582066,0.005097308475655431,1.3395597040997039e-15
www.dic-color.com,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,2.2139514641084615e-15,6.176250733103644e-15,1.235503398890714e-15,6.176250733103644e-15,1.0,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,8.23946406665813e-16,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,3.2494242373768013e-16,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,7.912295751910219e-16,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,2.698133535927127e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,2.357137586366803e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,6.176250733103644e-15,1.7105613227863562e-15
www.dic-decor.co.jp,0.0026458647207969945,0.0027157027607659368,0.0027091693487601566,0.0032348187247934713,0.004789815196638163,0.029255745496431017,0.0027183374612000854,0.002707854384346305,0.004370119615359791,0.010242404153820743,0.014382825728657561,0.01648376947476965,1.8135044052861104e-15,0.002723336255095199,1.0295509858065854e-15,0.004425649181193453,6.176250733103644e-15,1.0,0.02832264761634089,0.016570985657435717,7.269651834941667e-16,0.013082375544845199,0.01921628288045291,0.016065442130968065,0.009408216103357597,0.0066232476396952305,0.011007169820519278,0.002486621411977963,3.087011621419674e-16,0.0026628152597596546,0.0032363309684995054,0.002695623990219401,7.013772594389893e-16,0.0025738850330583513,0.017023942434145876,0.00197429221618834,0.0109622740569013,0.011341437653170576,0.002675129876180207,0.0025778947836634053,0.010120850004239453,0.0023093391958586614,0.002571588741673382,0.0020142880388949007,0.00607082248566575,0.007810818473232312,0.003167501814480509,0.006301611440036553,0.0019543280021919155,0.009673354501355853,0.004962733092424531,1.8778034310995073e-15,0.008832128348811863,0.0019007036727022742,0.01234282221231634,0.002567684696879041,0.002616102971566127,1.7060365942338343e-15,0.015057051371132576,0.0023119049156729798,0.005626018946791255,0.002321156463290764,0.0038294712192597485,0.002694014921017897,0.024069549522475097,0.0025721601051356753,0.01142046401830525,1.3395597040997039e-15
www.dic-ep.co.jp,0.0026204130068641683,0.002709608096508823,0.002708920155283583,0.003134718985227082,0.00460152605258124,0.02319169733632565,0.002712585241800394,0.002705061474432495,0.004140225426565837,0.009448404933641243,0.0135942856638843,0.014105809791160159,1.8135044052861104e-15,0.0027209192528078303,1.0295509858065854e-15,0.0041821157795566485,6.176250733103644e-15,0.02832264761634089,1.0,0.015393869332955876,7.269651834941667e-16,0.012317200309055502,0.017677284080919734,0.014733396105838056,0.008831780818097457,0.0061566912976044365,0.010221839732830041,0.0024582970934594974,3.087011621419674e-16,0.00264754707144405,0.0031407464055046587,0.002680289153188613,7.013772594389893e-16,0.0025160046448428172,0.014754541072047149,0.001940692140266893,0.009632485194041382,0.010342653163434789,0.00265949902237732,0.002550205255764725,0.010287757786782007,0.0022755977352712574,0.0025145449197389725,0.0019853255337253612,0.005903038734799079,0.007239105392207279,0.0030666453939475194,0.005852283141571126,0.0019041805644919275,0.0091340539626553,0.004707047641070884,1.8778034310995073e-15,0.007921433948055927,0.001890890673590522,0.011234520710490963,0.0025324023282799137,0.002582622521526211,1.7060365942338343e-15,0.017359939679156923,0.002286823726703489,0.005294135142577452,0.0022853687578555395,0.0036589161834118065,0.0026787073972442408,0.021898406654089562,0.0025147920166899975,0.010243489944665164,1.3395597040997039e-15
www.dic-estate.co.jp,0.0026583586891416066,0.0026884058072929535,0.002641455692345467,0.003669879785999493,0.005411051502470865,0.020517503533415294,0.0026611792101911775,0.0026806946883202944,0.005112753832517952,0.012302092357901657,0.01319615031002677,0.011704211997522543,1.8135044052861104e-15,0.0026539806678534308,1.0295509858065854e-15,0.005068076307815369,6.176250733103644e-15,0.016570985657435717,0.015393869332955876,1.0,7.269651834941667e-16,0.01218778435928875,0.027978362796086585,0.019665770661215005,0.013901131266919657,0.008027757083910956,0.01609502325008343,0.0025815351653102423,3.087011621419674e-16,0.0026372525407371214,0.0035570239385863955,0.0027240149825771415,7.013772594389893e-16,0.0027957581156303844,0.014349734798451896,0.002060885770671136,0.009665594759846423,0.015710963412514867,0.0026631939671833953,0.0026416220191493255,0.009275728884242088,0.002354921870800811,0.002792465941417944,0.002115539349879202,0.0074430837492254435,0.008961430240215392,0.003479068760219888,0.006658478975141412,0.0021080880105122284,0.009946892168216879,0.006185183375281842,1.8778034310995073e-15,0.01085208028419968,0.0020240214160244198,0.02135079359307779,0.002615187922837069,0.0026457532971662866,1.7060365942338343e-15,0.00972587940465894,0.0024392207693317396,0.006109686405724005,0.002394185768715337,0.004267481688305135,0.0026952312682399114,0.02160904133269257,0.002793962928722688,0.010550564171062569,1.3395597040997039e-15
www.dic-global.com,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,9.434061566641965e-16,7.269651834941667e-16,2.473505748100875e-15,7.269651834941667e-16,8.23946406665813e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,1.0,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,5.36539089008636e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,1.9926464022919564e-14,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,1.1861768747221577e-15,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,1.2667402930680963e-15,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,7.269651834941667e-16,1.5896538955811047e-15
www.dic-graphics.co.jp,0.0026207738916287486,0.002671069714349617,0.002656956492142158,0.0032519160729494695,0.004679729507715411,0.011345128370359194,0.0026469425428146875,0.0026639234345072135,0.0046112472675032155,0.00881514757871725,0.010978961645152524,0.010913979961795758,1.8135044052861104e-15,0.002656862464467677,1.0295509858065854e-15,0.004585556833457582,6.176250733103644e-15,0.013082375544845199,0.012317200309055502,0.01218778435928875,7.269651834941667e-16,1.0,0.012000680220010489,0.011346605670289535,0.008930008161689006,0.00846263190260177,0.010268559164621802,0.002498145863453294,3.087011621419674e-16,0.002687471116198973,0.0034475560683466184,0.0026552561359011995,7.013772594389893e-16,0.002682212250473827,0.011269821741439633,0.002029167362946175,0.009355284860617201,0.00930486574624167,0.0026493165349764573,0.0026105467792824914,0.00830373036448055,0.0024055955301032416,0.002674151446512119,0.0020285104703863257,0.007302013942334943,0.007575757575757576,0.0034503349053207964,0.006898038531719672,0.002026351831272931,0.008133876484777168,0.0052038653182709775,1.8778034310995073e-15,0.007477385698870495,0.0019409448474360734,0.011292328318250505,0.0025718104195569056,0.002632401587505806,1.7060365942338343e-15,0.00877022795963732,0.002347845821546881,0.0059740330695869865,0.002332489098923659,0.004133897435801407,0.0026727336730360657,0.013080107427714425,0.0026778886867604235,0.009687553019552528,1.3395597040997039e-15
www.dic-kako.co.jp,0.002659819711025867,0.0027028709816193488,0.0026556785712002033,0.003482941776167077,0.004924187398002598,0.02114981123849815,0.0026715857824054644,0.00268552697296061,0.004950068358975776,0.011271269704091588,0.01343662885030102,0.012276723785853325,1.8135044052861104e-15,0.002670849998464822,1.0295509858065854e-15,0.004852014159554179,6.176250733103644e-15,0.01921628288045291,0.017677284080919734,0.027978362796086585,7.269651834941667e-16,0.012000680220010489,1.0,0.02810312379211813,0.011782045330592539,0.007184886642626566,0.016152539587857707,0.002547258942332243,3.087011621419674e-16,0.002642463375182079,0.00347384066657691,0.0027197989002966335,7.013772594389893e-16,0.0027269586265346387,0.01540128458974509,0.0020360168219944494,0.010405263700230446,0.01479546295022467,0.0026579538001871425,0.0026215864282946024,0.010344330453956715,0.002344279995605066,0.0027231742460198972,0.002076606479846462,0.006472253118019526,0.008374486705115916,0.003381671811933967,0.006916288855118969,0.002063280084474897,0.010137648588049213,0.005925513833069898,1.8778034310995073e-15,0.010682380392094076,0.0019869427057417678,0.023077621986059994,0.002604804343899262,0.0026339392506122676,1.7060365942338343e-15,0.011388206722872305,0.00240214922104169,0.0062634326185765365,0.0023656570342339965,0.004197478311405072,0.0026966950303005982,0.021030031047659062,0.0027248666425294726,0.011013242872699317,1.3395597040997039e-15
www.dic-material.co.jp,0.0026448902414798283,0.00269386789396824,0.0026594235830955134,0.0035401624676610777,0.004838526278833681,0.018151286613741567,0.002652426336861746,0.0026897511374860393,0.005064743218675551,0.01013396672625051,0.01132818094729969,0.01090216996068196,1.8135044052861104e-15,0.002655997878406754,1.0295509858065854e-15,0.004902256737506494,6.176250733103644e-15,0.016065442130968065,0.014733396105838056,0.019665770661215005,7.269651834941667e-16,0.011346605670289535,0.02810312379211813,1.0,0.012665423846410086,0.007155554338352271,0.017120121510661394,0.002553779421620241,3.087011621419674e-16,0.002651519347491622,0.0035743809929664376,0.002716556689522544,7.013772594389893e-16,0.002769901943717425,0.012513868078612362,0.002056152547553842,0.01167109584175152,0.013031627709685432,0.0026562797158134477,0.0026348191270334524,0.010239691191774081,0.002370168582625605,0.0027736923671880555,0.002081469248651886,0.00644325050724468,0.008483798839730043,0.003484044670078433,0.007374663592683116,0.002104506176844552,0.009344970503024996,0.00612916926766077,1.8778034310995073e-15,0.009989914320062354,0.002006767686579804,0.020177871094067008,0.002615232755769021,0.002632639382892703,1.7060365942338343e-15,0.010005560205098815,0.002413652713662315,0.006252581200549135,0.0023793237289317357,0.004366059696308892,0.002700715433918155,0.01599012302405223,0.0027692415483469082,0.011287961642788783,1.3395597040997039e-15
www.dic-plas.co.jp,0.002634791617535066,0.0026040427282950423,0.0025663449324871044,0.004076793577191843,0.005439145764552531,0.011406927515133817,0.0025851304009355354,0.0026364437155110953,0.005955565922641144,0.010488797766104735,0.008650244792725617,0.00788980932749005,1.8135044052861104e-15,0.0025631650544951853,1.0295509858065854e-15,0.005379471691023637,6.176250733103644e-15,0.009408216103357597,0.008831780818097457,0.013901131266919657,7.269651834941667e-16,0.008930008161689006,0.011782045330592539,0.012665423846410086,1.0,0.00829853907801904,0.014984794842171108,0.0026375928375409205,3.087011621419674e-16,0.002631131389928639,0.0038845907113409443,0.0026995606838982264,7.013772594389893e-16,0.002982543381192546,0.010648656841002834,0.0021572822083278367,0.008917460279782886,0.014189103765173433,0.002662701679060466,0.002654524392436072,0.008070073773911142,0.0024153883054092093,0.002977089875564352,0.0021672972730600896,0.007887088024053716,0.009200138913127641,0.0038613505903416366,0.0067322012740416185,0.0023158224979435847,0.009209979153730197,0.007942561737670592,1.8778034310995073e-15,0.009715213153005685,0.0021431009648991165,0.012985903508074699,0.0026805401770227883,0.0026776287829802926,1.7060365942338343e-15,0.006562954199502242,0.0025178188825083696,0.0061773411751242764,0.0024546194381285073,0.004719936506451618,0.002692291319290466,0.011082783542873616,0.0029776855153092843,0.007944077359538127,1.3395597040997039e-15
www.dic200.com,0.0025696472514815517,0.002550413128494981,0.0024565639356062116,0.00427758594878125,0.004701608332252197,0.006721781163110924,0.0024867986898776968,0.0024992015108532737,0.0061405529318374315,0.0066019993800727666,0.00616292334111926,0.0064948848948888594,1.8135044052861104e-15,0.0024593626110006998,1.0295509858065854e-15,0.005934954673205242,6.176250733103644e-15,0.0066232476396952305,0.0061566912976044365,0.008027757083910956,7.269651834941667e-16,0.00846263190260177,0.007184886642626566,0.007155554338352271,0.00829853907801904,1.0,0.008497689485210375,0.0026117694951317606,3.087011621419674e-16,0.002588062625911386,0.004711139553908268,0.002587602178915017,7.013772594389893e-16,0.0034648523531293847,0.006676531970782615,0.0022614864762394407,0.007729268633733144,0.007153341254383003,0.002548245440700549,0.002665118403508829,0.0054658759955735076,0.0025262459708415464,0.0034649149661452,0.002287387300590793,0.007827682902366316,0.00822967981325979,0.004459378396654825,0.006867505613940463,0.0024519329652540078,0.00578190151458171,0.007229000222748988,1.8778034310995073e-15,0.007260600207497629,0.0021321913049476265,0.008616492245669162,0.0025991876921774818,0.0026235758177945044,1.7060365942338343e-15,0.004969564558349744,0.0025235268836931303,0.006871259183626696,0.00252922525298382,0.005574707357310998,0.0025766761683679433,0.007303387040742767,0.00346460193504476,0.0072062764526242785,1.3395597040997039e-15
www.difaren.com,0.0026602537687749252,0.002647556375122805,0.0025918772705519084,0.0037918128927386567,0.004937923695051591,0.012382038423272611,0.0026086669758821086,0.0026334630191055582,0.005913619988668042,0.00911603403424898,0.009968833671172461,0.008942248546235728,1.8135044052861104e-15,0.0025924535448971324,1.0295509858065854e-15,0.005421996368317223,6.176250733103644e-15,0.011007169820519278,0.010221839732830041,0.01609502325008343,7.269651834941667e-16,0.010268559164621802,0.016152539587857707,0.017120121510661394,0.014984794842171108,0.008497689485210375,1.0,0.0025877064095240357,3.087011621419674e-16,0.0026541025080793444,0.003883090976653002,0.0027182871087963714,7.013772594389893e-16,0.002946652540863119,0.012005055837897157,0.002129645905093551,0.011705023247930244,0.01866585512572554,0.0026444822085353622,0.002664397435988878,0.010494049420798653,0.002433711132673534,0.0029499554906402587,0.0021416474839515798,0.00806055342424363,0.008837346252221146,0.003793346140392509,0.008611012592108976,0.002214448883136254,0.010827614711138404,0.007657456463927294,1.8778034310995073e-15,0.012604140626912574,0.002058626530856977,0.01914791990067205,0.0026585564929270653,0.002665953940283743,1.7060365942338343e-15,0.007394338950907302,0.002492561553872441,0.007476332871940572,0.0024357221629137155,0.0048173802686630315,0.002692516374628927,0.013523530996117958,0.002945883021900618,0.010240233611125369,1.3395597040997039e-15
www.digisystem.com,0.006108080778346573,0.005600495641138797,0.004747217597520184,0.002381940662770091,0.002347813390528886,0.00251701917496251,0.005116586707323674,0.00564184488409724,0.002577929135918981,0.0025675065059083397,0.002456638244727499,0.002458885564624603,1.8135044052861104e-15,0.004824868253341854,1.0295509858065854e-15,0.002483337085249358,6.176250733103644e-15,0.002486621411977963,0.0024582970934594974,0.0025815351653102423,7.269651834941667e-16,0.002498145863453294,0.002547258942332243,0.002553779421620241,0.0026375928375409205,0.0026117694951317606,0.0025877064095240357,1.0,3.087011621419674e-16,0.005661999302569517,0.0023594708572453123,0.0082395325593048,7.013772594389893e-16,0.0021507320224967244,0.0024891840654310006,0.00420941169822905,0.0024773939532221905,0.0025644491119127407,0.005983600814393938,0.010111959769295539,0.0023928250163830628,0.0056868980511464405,0.0021478614468330966,0.004117642766783004,0.0025243731344076702,0.002553520644254971,0.0023593326213371965,0.002476601712280615,0.0019431280954623513,0.002436852842432384,0.002617810040450691,1.8778034310995073e-15,0.002557771207579716,0.004370203444413786,0.002596507041619739,0.009123689003567543,0.007700577545741217,1.7060365942338343e-15,0.0023419332494403686,0.00868803445997404,0.002462717221081883,0.006476076961381808,0.002482815255588153,0.0066254423467205165,0.0025265935498843053,0.0021493077335147928,0.0024663938779345782,1.3395597040997039e-15
www.dlt-spl.co.jp,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.477026794474714e-16,3.087011621419674e-16,4.409012465136861e-16,3.087011621419674e-16,3.2494242373768013e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,5.36539089008636e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,1.0,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,5.513856753164948e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.6943423824102423e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.768998246242738e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,3.087011621419674e-16,4.011448909651487e-16
